Image,Range_URL,Score_URL,Score,Range,Range1,Range2,ytcoreattributedstring,Range3
,https://www.youtube.com/channel/UC9WdBqjhag2a_1Hp5X823Lg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx5vEdZgZJY4ycMHr14AaABAg,1 month ago,まじで全員声優しっくり来てるんだけど私だけ？？楽しみすぎる,まじで全員声優しっくり来てるんだけど私だけ？？楽しみすぎる,"
    18
  ",Reply,
,https://www.youtube.com/channel/UC05nLGvpqqIa1QQhSP9jtAA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxogWPH3tqOFOps8nd4AaABAg,1 month ago,he esperado tanto por esto ,he esperado tanto por esto ,"
    10
  ",Reply,
,https://www.youtube.com/channel/UCQTnZcj_S5ouKh2V1F0mVDQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwmVhQsfqP9CET95w54AaABAg,1 month ago,どれだけこの日を待ち望んでたことか,,"
    21
  ",Reply,1 reply
,https://www.youtube.com/channel/UCyEbpuu6-2S9MI3btizWrKQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwN34qJo9i3UhC6KZt4AaABAg,1 month ago,"ついに明日チェンソーマン放送日ですね！
米津玄師のキックバックも楽しみです。",ついに明日チェンソーマン放送日ですね！,"
    27
  ",Reply,1 reply
,https://www.youtube.com/channel/UCep_QAu7ZzwW_blrntzqLkg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugx4xTXMGx2YMoz6FMR4AaABAg,1 month ago,"everything about this so far is absolutely golden. the opening, the voice acting, the animations....stunning!",,"
    2.3K
  ",Reply,27 replies
,https://www.youtube.com/channel/UCUpqyLvIxmlTkZ0IVhF0vlg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwq7pRfwyaI5q_3FYV4AaABAg,1 month ago,This trailer certainly lived up to the hype. Episode 1 was an absolute banger.,,"
    0
  ",Reply,
,https://www.youtube.com/channel/UClEZjYboRl8BgUMej5FUVOQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwKlnYQ_qduhjWlkNZ4AaABAg,1 month ago,"DIOOOOOS!!!!!!!!!!! Si SE LLEGA A VER TODOS LOS CAPITULOS ASI ME MUERO, ME VA AGARRAR ALGO ! FUE EL MANGA MAS RAPIDO QUE ME LEI, VOY POR LA SEGUNDA TEMPORADA Y ES UNA JOYA!",,"
    12
  ",Reply,
,https://www.youtube.com/channel/UCOdM7chJWgixXAu0-vJaxhg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyMXGZoeU5auznxb1Z4AaABAg,1 month ago,主題歌がキックバックって名前なのがまじで良い,,"
    20
  ",Reply,
,https://www.youtube.com/channel/UC3nZuCKUrveSdb-TDG8xF-w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw2Z8VbYBJYOvkw9Kt4AaABAg,1 month ago,This opening SLAPS can't wait for the full version!,,"
    19
  ",Reply,
,https://www.youtube.com/channel/UCVZ0dgK2V7DvN7QXKeWBqjg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwG8RUv4gDy2WgfYaJ4AaABAg,1 month ago,有害指定されるぐらい良い作品作ってくれ！,,"
    10
  ",Reply,
,https://www.youtube.com/channel/UC_3TPOCjW0Z3-uoQ-Kob8Pg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyzMd71l6_p0YxCjhJ4AaABAg,1 month ago,"力の入れ具合エグいな
OP,ED陣豪華すぎるし、作画良すぎるし
これは伝説のアニメになる予感しかしない
まじで楽しみにしてる",力の入れ具合エグいな,"
    291
  ",Reply,
,https://www.youtube.com/channel/UCaETRXte9sBmi4SWELEfi0w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzmMjsDq4mHkYBWHkB4AaABAg,1 month ago,曲が良すぎる…,,"
    14
  ",Reply,
,https://www.youtube.com/channel/UCtbZYIWpg6GID61iD-rDpcA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugwc8odLev3FqlD6MXx4AaABAg,1 month ago,ライブでキックバック歌ってくれたの激アツやったなぁ,,"
    24
  ",Reply,
,https://www.youtube.com/channel/UCkZRrkcuhbh4kFG_xfDiJ3Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwYiLx1k42JZ9-aCmx4AaABAg,1 month ago (edited),"MAPPA snatched throughout a short span of few years, somehow, amazing mangas to animate which by themselves are already legendary and sought out by all the established companies (like A-2, Bones, TMS etc)!

Then when you deliver content (eg. Jujutsu Kaisen & Jujutsu Kaisen 0 ) with outstanding and extremely detailed Animations + insanely well designed music to back up the story these mangas offer, you know they will be always remembered in history for pushing Anime Animation Industry even further (like ufotable with the Demon Slayer Series & films).

I swear I have never seen the entire world manga/anime community being so hyped about a release of an anime from manga in decades!

Not even Naruto (""THE LAST "" movie & last arc), One Piece (Wano Arc), My Hero Academia (film and seasons) were this hyped!! And these are very well established series!

I hope and pray these animators and sound designers get well paid, get good rest and thank you again for delivering such amazing experiences to us viewers!!

We are already at a 12 milion view on a trailer!! MAPPA is going to become like the TESLA of Anime Animation industry, mark my words!","MAPPA snatched throughout a short span of few years, somehow, amazing mangas to animate which by themselves are already legendary and sought out by all the established companies (like A-2, Bones, TMS etc)!","
    16
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu_jqUakhP0ovdp2aJpUD0C33TWhoFX5WJKypJic=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCbyMkNenWltrm78jWWGimBQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwwIILDh455q_DiOWB4AaABAg,1 month ago,キックバック神曲すぎる,,"
    14
  ",Reply,
https://yt3.ggpht.com/sXm2UBxFecH9URGqU5Zb2LRiLwLqq7fpsJ_fqbrOBfpj8O1JEtgzbqKEieqqg8B5tDVCpyG8UA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCdNBEFONOIfpJyffvQYJtCQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyVBlT9BdaZm3UoW4J4AaABAg,1 month ago,ついに明日KICK BACK聴けるのか。OPだから1番だけだろうけど。楽しみ,,"
    26
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu-lveBZ-bnlvHk72ZgcMfljy1lBoD1nr1ZoVg5U7A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCF6zaOeoJqvYP1S81HBZW9w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwkY_RxFunQANG-Yad4AaABAg,1 month ago,There're 12 different EDs for each episode?? This is INSANE!!! And my fav singers and my fav vocaloid producers are in charge of the EDs?? I'm so hyped for thisss!!!,,"
    730
  ",Reply,12 replies
https://yt3.ggpht.com/ytc/AMLnZu-Tl3KcCS6kFq8sZSY598MmXIU62QmrOhXVDQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCRWm7QtFfQMV8Ry_rE6irjg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyNV7CPHSC1bddY5954AaABAg,1 month ago,"ついに今日ですね
キックバックフルで聴けるの楽しみすぎる",ついに今日ですね,"
    24
  ",Reply,1 reply
,https://www.youtube.com/channel/UCY6oX_Cob8hHdbUPSWgKvsw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxoRkc65ILZPP2aiNR4AaABAg,1 month ago,映画かなってくらい作画綺麗すぎる,,"
    12
  ",Reply,
,https://www.youtube.com/channel/UCPxcsjqPkGVfZYJXS2FNiFQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw8S77UQGSsG3-FuE14AaABAg,1 month ago,米津玄師好きになったわ,,"
    19
  ",Reply,
,https://www.youtube.com/channel/UCpfgOMTIYVEUpAilzuhyogA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwJobumZtYmjr3Z3D94AaABAg,1 month ago,"Mappa no me as decepcionado, eres increíble !!!",,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCQWuYYOPyx7c-527mKfBm7g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwH6JYxhmS-xyPzFAl4AaABAg,4 weeks ago,i can't stop rewatching this. its an absolute masterpiece ,i can't stop rewatching this. its an absolute masterpiece ,"
    2
  ",Reply,
,https://www.youtube.com/channel/UC19hOFX9GyZv7GIr0ICm_uA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxjs72CE1kHj0_YW5F4AaABAg,1 month ago,Mappa is making unforgettable moments in the culture of anime. This is certainly going to be another one of those moments.,,"
    2.5K
  ",Reply,76 replies
,https://www.youtube.com/channel/UCF2DzB-MBHLwpfzJ5vzWyAQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzz4xXp6xiY5psK4SZ4AaABAg,1 month ago,"最高すぎた
OPは歴代アニメで一番好きだわ
色んなオマージュがあって最高！
作画も演出も最高",最高すぎた,"
    10
  ",Reply,
,https://www.youtube.com/channel/UCES2_XQyqGX42qY4BNk2KJg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwPGxoxhTVe-paM2yJ4AaABAg,1 month ago,米津玄師というよりハチだ、俺たちのハチが戻ってきた,,"
    29
  ",Reply,
,https://www.youtube.com/channel/UCQ4sgS6eV5wLFBcbpUUVKIA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxe8r43Jh8Cx_RX64B4AaABAg,1 month ago,"Solo quedan horas... estoy muy emocionado, esto sin duda es algo que recordaré",,"
    12
  ",Reply,
,https://www.youtube.com/channel/UCF2DzB-MBHLwpfzJ5vzWyAQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw8wZRhyNOea1y30kp4AaABAg,1 month ago,"チェンソーマンがコミック業界で最も古く最も権威のあるハーベイ賞を連続でとったらしいな。
1話の英語吹き替え版が海外のNYCCで放映されたらしいけど全てが完璧だったらしいから期待してる。",チェンソーマンがコミック業界で最も古く最も権威のあるハーベイ賞を連続でとったらしいな。,"
    12
  ",Reply,
,https://www.youtube.com/channel/UC0gEwXUA5GZB1NkbUrgbTJw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxSZOhrmhJGAu7rg594AaABAg,1 month ago (edited),"“How come I haven’t gotten to cop a single damn feel yet?!”

Truly inspiring words from our protagonist.",“How come I haven’t gotten to cop a single damn feel yet?!”,"
    3.2K
  ",Reply,43 replies
,https://www.youtube.com/channel/UCthRUd4j6z10i2E630FBvig,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwZ9Icvf42upXw2LeJ4AaABAg,1 month ago,"漫画で読んだ時の声のイメージがまんま再現されてる嬉しい…！
米津さんの新曲聴きにきたけど、これはアニメもめちゃくちゃ期待だ！！",漫画で読んだ時の声のイメージがまんま再現されてる嬉しい…！,"
    9
  ",Reply,
,https://www.youtube.com/channel/UCWkxYz70hTzloQeQmwd0kqA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugy513E5EVPmTuCu1154AaABAg,1 month ago,LIVEでKICK BACKフルで聴いてきました。入りから終わりまでめちゃかっこよかったです！,,"
    26
  ",Reply,1 reply
,https://www.youtube.com/channel/UC1UW5brAS3GlYCwX9axPzew,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyA8Bg0D_bnQN7iqFl4AaABAg,4 weeks ago,この本予告が好きすぎて本編始まってもまた観に来てしまう,,"
    2
  ",Reply,1 reply
,https://www.youtube.com/channel/UCXi3GfnpCQJveMay0Eg1j6g,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwNSecVPxMVSYoimxV4AaABAg,1 month ago,頭のネジが飛んだ作者のぶっ飛んだ最高の作品,,"
    12
  ",Reply,
,https://www.youtube.com/channel/UCTKbZSDQujFd74lRDd1eP7Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxG6LLA8w7N3xQjbBR4AaABAg,1 month ago,放送待ち遠し過ぎてずっとこのPVリピしてる,,"
    13
  ",Reply,
,https://www.youtube.com/channel/UCtWQipcm_OjBMlJV1lZyYkQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwK_Wq3AI1xPdEm_jx4AaABAg,1 month ago,"情報出るたび「いやMAPPAえぐすぎやろ……」としかならんかったわ
製作陣の本気をひしひしと感じた
アニメの顔になるし、みんなの楽しみの1つでもある曲に対する力の入れ方もやばい。
OPは米津×常田とかいう日本のトップぶち込みつつEDは毎回変える、それもどれも大人気ミュージシャンばっかとかいう前代未聞の異次元さ
特に毎回変わるのはそれが毎回ひとつの楽しみになるから絶対に1話も飛ばせない
結論:MAPPAは神　としかならん",情報出るたび「いやMAPPAえぐすぎやろ……」としかならんかったわ,"
    364
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu-NZ2Zmzr2gq3sqyuqoOAtQJu6NafNFOkey3Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCF2DzB-MBHLwpfzJ5vzWyAQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugzndl-7qQRCGHstDsF4AaABAg,1 month ago,戦闘描写は勿論、日常描写も異常にこだわって制作。OP.EDは制作側がアーティストに各話の内容や雰囲気にリンクさせてほしいと頼んで制作。声優さんも監督や作者の想いを込めて選出。書き出すときりがないけどまじで最高じゃねーか！！,,"
    11
  ",Reply,
https://yt3.ggpht.com/HhjQfhElfZNWf1EWFFm2Vw2AmAhBVRS5Ggzm-30XtRBf0UInBx3Pc-0E64Y5frv_sV3zNvF1tw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCQWy2zPnW5_y0InLdVk8zOQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz_5s7GiJqPpRPHRVR4AaABAg,2 weeks ago,Slowly becoming one of my favorite shows️,Slowly becoming one of my favorite shows,"
    4
  ",Reply,
https://yt3.ggpht.com/B0gUCdOXAo1hqh15OqmHbLOvzTzNZWbdvyAiPyivMgMlHt8Krrs8mOStg0DHnCLW7tE7T3xjtA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCVaKHYcL54zEBTOvhQnc5fg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugz-Jh_BO8MW-y0kxwt4AaABAg,1 month ago,「この生活続けるためだったら死んでもいいぜ」っていうセリフ好き,,"
    12
  ",Reply,
https://yt3.ggpht.com/dXlezSMJbQToEAoCl7hduQaENuifIVuwTjze-fQwARCaRjBiUb1eXRlZ91Qv8f6_zvkcMj4h=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZRbgvKyUfT0AWP5jd94WcA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyMQf8mL4q19mJ-5VV4AaABAg,1 month ago,I just started reading the manga in preparation and holy shit. If this anime is half as good as the manga this will be one of the best things I have ever watched,,"
    17
  ",Reply,
https://yt3.ggpht.com/ytc/AMLnZu9wgsnSjwQgdM6QL7qd56n42mnSbg-_Mxwk6A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCZZp-z3edPdFI9laVhHi-MA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxDUMq8YGKc2wsljeB4AaABAg,1 month ago,リアタイで見たら覚醒して眠れなくなるけど見るしかない！,,"
    12
  ",Reply,
,https://www.youtube.com/channel/UCt5pZWQBvjyPjhzBkXwlsAQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwfGy1GwI6JM-yRbZZ4AaABAg,1 month ago,この時代に生まれてチェンソーマンをリアルタイムで追えるのなんか泣けてくる,,"
    322
  ",Reply,1 reply
,https://www.youtube.com/channel/UCnOPoNbWPzZY4gKrelitjBg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxUfk5fNlysyCFNYTp4AaABAg,1 month ago,"ライブで聴いた。
鳥肌もんでした。",ライブで聴いた。,"
    12
  ",Reply,
,https://www.youtube.com/channel/UCnF0bI7xOwzdlJHJxFZ1sdw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxzVtvCr5sqgffeEgx4AaABAg,1 month ago,Amo Chainsaw Man !!!!,,"
    3
  ",Reply,
,https://www.youtube.com/channel/UCF9VelGVPdx1rRX9AXwjLxQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxuASjktKHCyYjKF0p4AaABAg,1 month ago,"OP米津玄師
挿入歌マキシムザホルモン
センス良すぎ",OP米津玄師,"
    20
  ",Reply,
,https://www.youtube.com/channel/UCDrHZ6EpE4qvjbwdwhxHCjQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgxRrX8lVy-nLuYqKtR4AaABAg,4 weeks ago,OPも好きだけどEDもいいんだな…,,"
    6
  ",Reply,
,https://www.youtube.com/channel/UCVsX9vj1hknpNPEIZbNBcvA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwTUDYZC-FnLFGQmud4AaABAg,1 month ago,チェンソーマンは一通り読んだだけの人だけど、opの0:59の歌詞がデンジとマキマを連想させるような感じがして好き。米津さんの曲はやくフルで聴きたい,チェンソーマンは一通り読んだだけの人だけど、opの,"
    19
  ",Reply,
,https://www.youtube.com/channel/UCy99A_X-bTA0KeoJgg73yaw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxnqbb7LWkZRdD_u-54AaABAg,1 month ago,"I mean the fact that they have Kenjiro Tsuda is amazing enough. The animations, the quality, the sounds is so amazing. I can't wait!",,"
    1.1K
  ",Reply,11 replies
,https://www.youtube.com/channel/UCbiunmZvKvcTq59mBrrKtEw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugw3IDQ1XcDwcSFBXQ54AaABAg,3 weeks ago,I'm enjoying how faithful the anime is to the manga so far.,,"
    4
  ",Reply,
,https://www.youtube.com/channel/UCTEhL4lKHmZO5G_UoZzLrvQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgyOupLrEDdw6mnZQtd4AaABAg,1 month ago,"原作一気読みしてきた。途中から内容が理解できなくて置いてけぼり食らった読者は私だけじゃないはず...。
アニメだと動きも付くし細かい描写も増えるから、もっとしっかり話を理解できそうで楽しみ",原作一気読みしてきた。途中から内容が理解できなくて置いてけぼり食らった読者は私だけじゃないはず...。,"
    13
  ",Reply,2 replies
,https://www.youtube.com/channel/UCuLHX_g8IzHLOGA291Avtjw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzC11fAGQMCFbIe0hN4AaABAg,1 month ago,まだキックバックききたくて何回もこれ見返してるひと,まだキックバックききたくて何回もこれ見返してるひと,"
    21
  ",Reply,
,https://www.youtube.com/channel/UCSOiOv3n-yHyZfXUww8-YZQ,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzWUjdWtRNbLVubWOh4AaABAg,1 month ago,Ansioso pra esse anime,,"
    13
  ",Reply,
,https://www.youtube.com/channel/UCDuY9U_XUZo6OlQThQOES9Q,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwMFmtaLnei9IUVrex4AaABAg,1 month ago,エンディング曲と映像が週替りって…制作陣の本気がすごい！！,,"
    7
  ",Reply,
,https://www.youtube.com/channel/UC-p7QszQP2Fxwik6fioD8_A,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzfsUb6XqjVzz2jbil4AaABAg,1 month ago,"Bro 12 different EDs for this series is actually going to be insane, MAPPA is really pulling out all the stops for this one and I'm all for it",,"
    2.7K
  ",Reply,33 replies
,https://www.youtube.com/channel/UCsxSkqKGdw14W5mbwPog6qw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzmFbLLKy2IRzpEFu94AaABAg,1 month ago,制作委員会介してないのもあって、より本気度を感じる,,"
    12
  ",Reply,
,https://www.youtube.com/channel/UC0sFD88NSiizsWeiDbrhsCA,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=Ugxdswkcx9_rvoIHbj54AaABAg,1 month ago,クオリティ諸々正気の沙汰じゃねえ……最高かよ。愛してるぜチェンソーマン。,,"
    11
  ",Reply,
https://yt3.ggpht.com/KbZ24L5BUae5PMRS57F1k7KZ8JCt4xJ0_PxU_08LahsNmFAFGlzronCoY0IliWRTwRAeI7zQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCrmNzZfdwq0hxmMBpqP9qew,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgzjmNfWF4he9XMiMzJ4AaABAg,1 month ago,"鳥肌です！
米津さんのOP曲すごくいいですね！
チェンソーマンマンガで読んでるものの、さすが声が入るとこれまた！！！！！
Eveくん推しの私としては、ED曲も楽しみです！",鳥肌です！,"
    22
  ",Reply,1 reply
https://yt3.ggpht.com/ytc/AMLnZu8-FPm720kisQfZ7pFlUPQhuwM7zXSHHiLiCDzFOQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCfwh8C0vleWvLmNSC_KgYWg,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwUx78XXdznfxEqzyZ4AaABAg,1 month ago,Probably the most anticipated anime coming out,,"
    13
  ",Reply,
https://yt3.ggpht.com/lCZro2BrZqsyAE-oyhaieMmwhUxY_ioZyUpU3_S0OLSrqxzfa9-pzz_OQOg5zhCZQjGS3T_Ybg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCDWxs20Xh70g-PZ27FYWfkw,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgwT2lwTnNJ284A-JJl4AaABAg,1 month ago,"チェンソーマン見たことない民なんだけど…
アニメきっかけでみよう思ってるんだけど…絶対沼るやつだわ、、、さらば私の情緒",チェンソーマン見たことない民なんだけど…,"
    12
  ",Reply,1 reply
https://yt3.ggpht.com/kio1-UdngUqS8ylDTN2e2xV9NUhuvWoiTGAQCe6wZRFFAJRAw9YzCWaRxlbEVw_rYqAgQb26mU8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCwphvJ0n8AcvahV2hJY6W9w,https://www.youtube.com/watch?v=v4yLeNt-kCU&lc=UgylKC87aYKzih3jhkh4AaABAg,1 month ago,"おいおいおいおいなんだこのPVは！？
作画、演出、声優、主題歌、全てにおいて最高じゃないか(感動)
こんな完全無欠の神作確定なまでに仕上げてくれた制作陣には感謝しかないですなぁ...！
10月が待ちきれねぇよ、楽しみだぜ",おいおいおいおいなんだこのPVは！？,"
    519
  ",Reply,9 replies
